Date,Open,High,Low,Close,Adj Close,Volume
2016-12-06,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,100
2016-12-07,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-08,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-09,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-13,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-14,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-15,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,500
2016-12-16,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2016-12-19,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2016-12-20,6300.000000,6300.000000,6100.000000,6100.000000,6100.000000,600
2016-12-21,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-22,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-23,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,4000
2016-12-27,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2016-12-28,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2016-12-29,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2016-12-30,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2017-01-02,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2017-01-03,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2017-01-04,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2017-01-05,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2017-01-06,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,300
2017-01-09,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-10,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-11,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-12,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-13,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-16,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-17,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-18,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-19,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-20,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-23,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2017-01-24,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,300
2017-01-25,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2017-01-26,6000.000000,6300.000000,6000.000000,6300.000000,6300.000000,40300
2017-01-27,6100.000000,6200.000000,6100.000000,6200.000000,6200.000000,200
2017-01-30,6200.000000,6300.000000,6200.000000,6300.000000,6300.000000,3000
2017-01-31,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-01,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-02,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-03,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-06,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-07,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-08,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-09,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-10,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
